Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
1994-11-23 00:00:00,6.0,2.0,0.09090909090909093,0.25675675675675674,14109.0,17439.0,144442.0,Atlanta Hawks,0.0,1.0,Wednesday,November,0.0,13662.0
1994-11-25 00:00:00,12.0,5.0,0.6,0.6333333333333333,19911.0,19911.0,19911.0,Chicago Bulls,0.0,4.0,Friday,November,0.0,19911.0
1994-11-25 00:00:00,8.0,2.0,0.3,0.25675675675675674,13662.0,16799.0,144442.0,Philadelphia 76ers,0.0,3.0,Friday,November,0.0,13919.0
1994-11-26 00:00:00,3.0,21.0,0.4444444444444444,0.6746987951807228,19023.0,17288.0,19023.0,San Antonio Spurs,0.0,2.0,Saturday,November,1.0,19023.0
1994-11-26 00:00:00,2.0,3.0,0.6363636363636364,0.5405405405405406,19125.0,20009.0,20562.0,Golden State Warriors,0.0,2.0,Saturday,November,1.0,20562.0
1994-11-30 00:00:00,5.0,3.0,0.5,0.5405405405405406,20562.0,20562.0,20562.0,Los Angeles Lakers,0.0,3.0,Wednesday,November,0.0,19014.0
1994-11-30 00:00:00,21.0,12.0,0.7272727272727273,0.6973684210526315,22195.0,22306.0,24358.0,Phoenix Suns,0.0,3.0,Wednesday,November,0.0,22414.0
1994-12-01 00:00:00,2.0,4.0,0.6153846153846154,0.6333333333333333,19911.0,19911.0,19911.0,Minnesota Timberwolves,0.0,4.0,Thursday,December,0.0,19323.0
1994-12-02 00:00:00,5.0,15.0,0.5833333333333334,0.6973684210526315,22414.0,22363.0,24358.0,Atlanta Hawks,0.0,2.0,Friday,December,0.0,22215.0
1994-12-03 00:00:00,9.0,15.0,0.6153846153846154,0.6973684210526315,22215.0,22191.0,24358.0,Boston Celtics,0.0,2.0,Saturday,December,0.0,22129.0
1994-12-03 00:00:00,6.0,3.0,0.38461538461538464,0.5405405405405406,19014.0,17235.0,20562.0,Philadelphia 76ers,0.0,3.0,Saturday,December,0.0,20089.0
1994-12-06 00:00:00,1.0,4.0,0.6,0.6333333333333333,19323.0,19911.0,19911.0,Charlotte Hornets,0.0,3.0,Tuesday,December,0.0,19784.0
1994-12-06 00:00:00,23.0,3.0,0.8333333333333334,0.5405405405405406,20089.0,13203.0,20562.0,Orlando Magic,0.0,4.0,Tuesday,December,0.0,20562.0
1994-12-06 00:00:00,3.0,2.0,0.17647058823529413,0.25675675675675674,13919.0,14875.0,144442.0,Denver Nuggets,0.0,2.0,Tuesday,December,0.0,13669.0
1994-12-10 00:00:00,5.0,3.0,0.4705882352941176,0.5405405405405406,20562.0,14626.0,20562.0,Detroit Pistons,0.0,1.0,Saturday,December,0.0,19129.0
1994-12-10 00:00:00,5.0,4.0,0.5882352941176471,0.6333333333333333,19784.0,18955.0,19911.0,Los Angeles Lakers,0.0,2.0,Saturday,December,0.0,19911.0
1994-12-10 00:00:00,32.0,2.0,0.7142857142857143,0.25675675675675674,13669.0,15761.0,144442.0,Phoenix Suns,0.0,3.0,Saturday,December,0.0,18161.0
1994-12-12 00:00:00,2.0,32.0,0.7333333333333333,0.6746987951807228,19023.0,18055.0,19023.0,Golden State Warriors,0.0,3.0,Monday,December,0.0,19023.0
1994-12-12 00:00:00,2.0,4.0,0.6111111111111112,0.6333333333333333,19911.0,19911.0,19911.0,Portland Trail Blazers,0.0,3.0,Monday,December,0.0,19232.0
1994-12-13 00:00:00,5.0,15.0,0.4444444444444444,0.6973684210526315,22129.0,22092.0,24358.0,Detroit Pistons,0.0,1.0,Tuesday,December,1.0,22224.0
1994-12-13 00:00:00,5.0,3.0,0.6875,0.5405405405405406,19129.0,14197.0,20562.0,Indiana Pacers,0.0,4.0,Tuesday,December,0.0,19191.0
1994-12-14 00:00:00,4.0,2.0,0.631578947368421,0.25675675675675674,18161.0,16273.0,144442.0,Utah Jazz,0.0,3.0,Wednesday,December,0.0,13118.0
1994-12-16 00:00:00,3.0,32.0,0.75,0.6746987951807228,19023.0,17196.0,19023.0,New York Knicks,0.0,4.0,Friday,December,0.0,19023.0
1994-12-17 00:00:00,4.0,32.0,0.4705882352941176,0.6746987951807228,19023.0,14903.0,19023.0,Sacramento Kings,0.0,2.0,Saturday,December,0.0,19023.0
1994-12-17 00:00:00,4.0,15.0,0.65,0.6973684210526315,22224.0,21749.0,24358.0,Utah Jazz,0.0,4.0,Saturday,December,0.0,22716.0
1994-12-19 00:00:00,3.0,15.0,0.6190476190476191,0.6973684210526315,22716.0,17023.0,24358.0,Cleveland Cavaliers,0.0,5.0,Monday,December,1.0,22301.0
1994-12-23 00:00:00,5.0,15.0,0.6666666666666666,0.6973684210526315,22301.0,22656.0,24358.0,Indiana Pacers,0.0,3.0,Friday,December,0.0,22524.0
1994-12-23 00:00:00,3.0,32.0,0.7368421052631579,0.6746987951807228,19023.0,16826.0,19023.0,Denver Nuggets,0.0,4.0,Friday,December,0.0,19023.0
1994-12-25 00:00:00,3.0,15.0,0.4761904761904762,0.6973684210526315,22524.0,15691.0,24358.0,New York Knicks,0.0,1.0,Sunday,December,1.0,22854.0
1994-12-26 00:00:00,4.0,32.0,0.75,0.6746987951807228,19023.0,12977.0,19023.0,Dallas Mavericks,0.0,4.0,Monday,December,0.0,19023.0
1994-12-26 00:00:00,1.0,2.0,0.17391304347826084,0.25675675675675674,13118.0,13339.0,144442.0,Los Angeles Clippers,0.0,1.0,Monday,December,0.0,12338.0
1994-12-26 00:00:00,9.0,3.0,0.6521739130434783,0.5405405405405406,19191.0,20562.0,20562.0,Boston Celtics,0.0,5.0,Monday,December,0.0,20562.0
1994-12-27 00:00:00,1.0,15.0,0.1875,0.6973684210526315,22854.0,18303.0,24358.0,Los Angeles Clippers,0.0,2.0,Tuesday,December,0.0,22231.0
1994-12-28 00:00:00,5.0,4.0,0.7083333333333334,0.6333333333333333,19232.0,19911.0,19911.0,Indiana Pacers,0.0,5.0,Wednesday,December,0.0,19911.0
1994-12-30 00:00:00,3.0,2.0,0.5217391304347826,0.25675675675675674,12338.0,13433.0,144442.0,New York Knicks,0.0,2.0,Friday,December,0.0,18122.0
1994-12-30 00:00:00,5.0,32.0,0.7272727272727273,0.6746987951807228,19023.0,13977.0,19023.0,Los Angeles Lakers,0.0,3.0,Friday,December,0.0,19023.0
1994-12-30 00:00:00,10.0,4.0,0.68,0.6333333333333333,19911.0,19911.0,19911.0,Houston Rockets,0.0,4.0,Friday,December,1.0,19911.0
1994-12-30 00:00:00,6.0,15.0,0.3333333333333333,0.6973684210526315,22231.0,17295.0,24358.0,Miami Heat,0.0,2.0,Friday,December,1.0,22284.0
1994-12-30 00:00:00,5.0,3.0,0.6666666666666666,0.5405405405405406,20562.0,20562.0,20562.0,Atlanta Hawks,0.0,5.0,Friday,December,0.0,20562.0
1995-01-03 00:00:00,4.0,2.0,0.16,0.25675675675675674,18122.0,12213.0,144442.0,Denver Nuggets,0.0,1.0,Tuesday,January,0.0,12739.0
1995-01-03 00:00:00,2.0,4.0,0.6923076923076923,0.6333333333333333,19911.0,18890.0,19911.0,Milwaukee Bucks,0.0,4.0,Tuesday,January,0.0,18701.0
1995-01-04 00:00:00,4.0,17.0,0.4814814814814815,0.6973684210526315,22284.0,19814.0,24358.0,Denver Nuggets,0.0,2.0,Wednesday,January,0.0,22198.0
1995-01-04 00:00:00,8.0,13.0,0.75,0.6746987951807228,19023.0,0.0,19023.0,Philadelphia 76ers,0.0,4.0,Wednesday,January,0.0,19023.0
1995-01-05 00:00:00,4.0,4.0,0.6666666666666666,0.6333333333333333,18701.0,19548.0,19911.0,San Antonio Spurs,0.0,3.0,Thursday,January,0.0,19911.0
1995-01-06 00:00:00,4.0,2.0,0.56,0.5405405405405406,20562.0,20231.0,20562.0,New York Knicks,0.0,4.0,Friday,January,0.0,20562.0
1995-01-07 00:00:00,17.0,2.0,0.6538461538461539,0.5405405405405406,20562.0,18129.0,20562.0,Chicago Bulls,0.0,4.0,Saturday,January,1.0,20562.0
1995-01-07 00:00:00,8.0,4.0,0.6785714285714286,0.6333333333333333,19911.0,19619.0,19911.0,Philadelphia 76ers,0.0,3.0,Saturday,January,0.0,19657.0
1995-01-09 00:00:00,2.0,13.0,0.7692307692307693,0.6746987951807228,19023.0,13643.0,19023.0,Milwaukee Bucks,0.0,4.0,Monday,January,0.0,19023.0
1995-01-09 00:00:00,5.0,4.0,0.6896551724137931,0.6333333333333333,19657.0,19291.0,19911.0,Dallas Mavericks,0.0,3.0,Monday,January,0.0,19911.0
1995-01-10 00:00:00,19.0,17.0,0.8461538461538461,0.6973684210526315,22198.0,18523.0,24358.0,Orlando Magic,0.0,3.0,Tuesday,January,0.0,22529.0
1995-01-10 00:00:00,1.0,2.0,0.6296296296296297,0.5405405405405406,20562.0,19167.0,20562.0,Charlotte Hornets,0.0,3.0,Tuesday,January,0.0,20562.0
1995-01-10 00:00:00,7.0,2.0,0.56,0.25675675675675674,12739.0,17017.0,144442.0,Sacramento Kings,0.0,4.0,Tuesday,January,0.0,13017.0
1995-01-11 00:00:00,4.0,4.0,0.7,0.6333333333333333,19911.0,17561.0,19911.0,Denver Nuggets,0.0,4.0,Wednesday,January,0.0,19911.0
1995-01-12 00:00:00,2.0,13.0,0.75,0.6746987951807228,19023.0,14487.0,19023.0,Cleveland Cavaliers,0.0,4.0,Thursday,January,0.0,19023.0
1995-01-13 00:00:00,3.0,2.0,0.16129032258064516,0.25675675675675674,13017.0,13555.0,144442.0,Detroit Pistons,0.0,1.0,Friday,January,0.0,12516.0
1995-01-13 00:00:00,7.0,17.0,0.5555555555555556,0.6973684210526315,22529.0,22233.0,24358.0,Sacramento Kings,0.0,4.0,Friday,January,0.0,22243.0
1995-01-16 00:00:00,8.0,2.0,0.1875,0.25675675675675674,12516.0,19266.0,144442.0,Houston Rockets,0.0,2.0,Monday,January,0.0,12442.0
1995-01-17 00:00:00,4.0,13.0,0.7666666666666667,0.6746987951807228,19023.0,14487.0,19023.0,Denver Nuggets,0.0,4.0,Tuesday,January,0.0,19023.0
1995-01-18 00:00:00,2.0,17.0,0.34375,0.6973684210526315,22243.0,21875.0,24358.0,Milwaukee Bucks,0.0,3.0,Wednesday,January,0.0,22191.0
1995-01-20 00:00:00,2.0,17.0,0.18181818181818185,0.6973684210526315,22191.0,22442.0,24358.0,Minnesota Timberwolves,0.0,2.0,Friday,January,0.0,22222.0
1995-01-20 00:00:00,2.0,4.0,0.7428571428571429,0.6333333333333333,19911.0,18584.0,19911.0,Cleveland Cavaliers,0.0,5.0,Friday,January,0.0,19911.0
1995-01-22 00:00:00,1.0,2.0,0.2058823529411765,0.25675675675675674,12442.0,12213.0,144442.0,Charlotte Hornets,0.0,3.0,Sunday,January,0.0,19006.0
1995-01-22 00:00:00,19.0,13.0,0.78125,0.6746987951807228,19023.0,14496.0,19023.0,Orlando Magic,0.0,4.0,Sunday,January,0.0,19023.0
1995-01-22 00:00:00,8.0,17.0,0.625,0.6973684210526315,22222.0,22865.0,24358.0,Houston Rockets,0.0,1.0,Sunday,January,0.0,22647.0
1995-01-23 00:00:00,5.0,4.0,0.75,0.6333333333333333,19911.0,16166.0,19911.0,Dallas Mavericks,0.0,5.0,Monday,January,0.0,19911.0
1995-01-23 00:00:00,1.0,2.0,0.1851851851851852,0.5405405405405406,20562.0,20562.0,20562.0,Los Angeles Clippers,0.0,1.0,Monday,January,0.0,20187.0
1995-01-24 00:00:00,4.0,17.0,0.625,0.6973684210526315,22647.0,22243.0,24358.0,San Antonio Spurs,0.0,3.0,Tuesday,January,0.0,22414.0
1995-01-24 00:00:00,13.0,2.0,0.7878787878787878,0.25675675675675674,19006.0,11227.0,144442.0,Phoenix Suns,0.0,5.0,Tuesday,January,0.0,14377.0
1995-01-25 00:00:00,7.0,4.0,0.7567567567567568,0.6333333333333333,19911.0,19911.0,19911.0,Sacramento Kings,0.0,5.0,Wednesday,January,0.0,19911.0
1995-01-27 00:00:00,2.0,2.0,0.5428571428571428,0.5405405405405406,20187.0,20562.0,20562.0,Portland Trail Blazers,0.0,4.0,Friday,January,0.0,20562.0
1995-01-29 00:00:00,3.0,17.0,0.29411764705882354,0.6973684210526315,22414.0,23462.0,24358.0,Golden State Warriors,0.0,1.0,Sunday,January,0.0,22398.0
1995-01-30 00:00:00,13.0,2.0,0.7837837837837838,0.5405405405405406,20562.0,20562.0,20562.0,Phoenix Suns,0.0,4.0,Monday,January,0.0,20562.0
1995-01-30 00:00:00,2.0,4.0,0.7631578947368421,0.6333333333333333,19911.0,19911.0,19911.0,Minnesota Timberwolves,0.0,5.0,Monday,January,0.0,19911.0
1995-02-01 00:00:00,5.0,14.0,0.7894736842105263,0.6746987951807228,19023.0,19023.0,19023.0,Los Angeles Lakers,0.0,4.0,Wednesday,February,0.0,19023.0
1995-02-01 00:00:00,5.0,2.0,0.20512820512820512,0.25675675675675674,14377.0,17118.0,144442.0,Dallas Mavericks,0.0,1.0,Wednesday,February,0.0,14202.0
1995-02-01 00:00:00,3.0,4.0,0.7692307692307693,0.6333333333333333,19911.0,19911.0,19911.0,Denver Nuggets,0.0,5.0,Wednesday,February,0.0,19911.0
1995-02-03 00:00:00,2.0,2.0,0.5405405405405406,0.25675675675675674,14202.0,16220.0,144442.0,Portland Trail Blazers,0.0,3.0,Friday,February,0.0,11572.0
1995-02-03 00:00:00,16.0,14.0,0.7948717948717948,0.6746987951807228,19023.0,19023.0,19023.0,Chicago Bulls,0.0,4.0,Friday,February,0.0,19023.0
1995-02-04 00:00:00,3.0,2.0,0.5789473684210527,0.5405405405405406,20562.0,20562.0,20562.0,Indiana Pacers,0.0,3.0,Saturday,February,0.0,20562.0
1995-02-05 00:00:00,10.0,14.0,0.775,0.6746987951807228,19023.0,19023.0,19023.0,Houston Rockets,0.0,3.0,Sunday,February,0.0,19023.0
1995-02-07 00:00:00,2.0,2.0,0.21428571428571427,0.25675675675675674,11572.0,13446.0,144442.0,Golden State Warriors,0.0,1.0,Tuesday,February,0.0,14396.0
1995-02-07 00:00:00,7.0,2.0,0.2857142857142857,0.5405405405405406,20562.0,18581.0,20562.0,Philadelphia 76ers,0.0,1.0,Tuesday,February,0.0,20130.0
1995-02-08 00:00:00,14.0,4.0,0.7209302325581395,0.6333333333333333,19911.0,19911.0,19911.0,Phoenix Suns,0.0,2.0,Wednesday,February,0.0,19911.0
1995-02-15 00:00:00,25.0,2.0,0.8292682926829268,0.5405405405405406,20130.0,20562.0,20562.0,Orlando Magic,0.0,3.0,Wednesday,February,0.0,20562.0
1995-02-15 00:00:00,2.0,14.0,0.5365853658536586,0.6746987951807228,19023.0,19023.0,19023.0,Portland Trail Blazers,0.0,3.0,Wednesday,February,0.0,19023.0
1995-02-16 00:00:00,3.0,4.0,0.7111111111111111,0.6333333333333333,19911.0,19911.0,19911.0,San Antonio Spurs,0.0,2.0,Thursday,February,0.0,19911.0
1995-02-17 00:00:00,3.0,16.0,0.3636363636363637,0.6973684210526315,22398.0,23099.0,24358.0,Detroit Pistons,0.0,2.0,Friday,February,1.0,22214.0
1995-02-17 00:00:00,3.0,2.0,0.2222222222222222,0.25675675675675674,14396.0,13776.0,144442.0,Indiana Pacers,0.0,2.0,Friday,February,0.0,13175.0
1995-02-17 00:00:00,2.0,14.0,0.7727272727272727,0.6746987951807228,19023.0,19023.0,19023.0,Golden State Warriors,0.0,3.0,Friday,February,0.0,19023.0
1995-02-18 00:00:00,10.0,4.0,0.7173913043478259,0.6333333333333333,19911.0,18494.0,19911.0,Boston Celtics,0.0,3.0,Saturday,February,0.0,19911.0
1995-02-19 00:00:00,4.0,14.0,0.7021276595744681,0.6746987951807228,19023.0,19023.0,19023.0,Utah Jazz,0.0,2.0,Sunday,February,0.0,19023.0
1995-02-19 00:00:00,25.0,2.0,0.813953488372093,0.25675675675675674,13175.0,17506.0,144442.0,Orlando Magic,0.0,3.0,Sunday,February,0.0,19934.0
1995-02-20 00:00:00,1.0,2.0,0.3555555555555556,0.5405405405405406,20562.0,20562.0,20562.0,Miami Heat,0.0,2.0,Monday,February,0.0,20562.0
1995-02-21 00:00:00,10.0,14.0,0.7608695652173914,0.6746987951807228,19023.0,18640.0,19023.0,Boston Celtics,0.0,3.0,Tuesday,February,0.0,19023.0
1995-02-22 00:00:00,1.0,4.0,0.7083333333333334,0.6333333333333333,19911.0,18653.0,19911.0,Los Angeles Clippers,0.0,3.0,Wednesday,February,0.0,19911.0
1995-02-24 00:00:00,1.0,14.0,0.75,0.6746987951807228,19023.0,17065.0,19023.0,Los Angeles Clippers,0.0,2.0,Friday,February,0.0,19023.0
1995-02-26 00:00:00,1.0,14.0,0.7551020408163265,0.6746987951807228,19023.0,15003.0,19023.0,Charlotte Hornets,0.0,3.0,Sunday,February,0.0,19023.0
1995-02-26 00:00:00,1.0,2.0,0.25,0.25675675675675674,19934.0,10337.0,144442.0,Miami Heat,0.0,3.0,Sunday,February,0.0,15789.0
1995-03-01 00:00:00,1.0,11.0,0.3673469387755102,0.6973684210526315,22214.0,23030.0,24358.0,Miami Heat,0.0,3.0,Wednesday,March,1.0,22202.0
1995-03-03 00:00:00,8.0,2.0,0.27450980392156865,0.25675675675675674,15789.0,19356.0,144442.0,Houston Rockets,0.0,3.0,Friday,March,0.0,17068.0
1995-03-04 00:00:00,2.0,3.0,0.6470588235294118,0.5405405405405406,20562.0,20562.0,20562.0,New York Knicks,0.0,4.0,Saturday,March,0.0,20562.0
1995-03-04 00:00:00,2.0,3.0,0.7169811320754716,0.6333333333333333,19911.0,17121.0,19911.0,Portland Trail Blazers,0.0,4.0,Saturday,March,0.0,19911.0
1995-03-06 00:00:00,2.0,11.0,0.5306122448979592,0.6973684210526315,22202.0,21797.0,24358.0,Portland Trail Blazers,0.0,2.0,Monday,March,0.0,22114.0
1995-03-07 00:00:00,3.0,3.0,0.37735849056603776,0.5405405405405406,20562.0,20562.0,20562.0,Detroit Pistons,0.0,3.0,Tuesday,March,0.0,20562.0
1995-03-08 00:00:00,3.0,3.0,0.7272727272727273,0.6333333333333333,19911.0,18586.0,19911.0,Dallas Mavericks,0.0,5.0,Wednesday,March,0.0,19911.0
1995-03-09 00:00:00,4.0,3.0,0.7058823529411765,0.5405405405405406,20562.0,20562.0,20562.0,San Antonio Spurs,0.0,4.0,Thursday,March,0.0,20562.0
1995-03-10 00:00:00,7.0,3.0,0.7321428571428571,0.6333333333333333,19911.0,19911.0,19911.0,Sacramento Kings,0.0,5.0,Friday,March,0.0,19911.0
1995-03-10 00:00:00,5.0,9.0,0.7407407407407407,0.6746987951807228,19023.0,16291.0,19023.0,Indiana Pacers,0.0,3.0,Friday,March,0.0,19023.0
1995-03-10 00:00:00,6.0,2.0,0.2777777777777778,0.25675675675675674,17068.0,18903.0,144442.0,Los Angeles Lakers,0.0,3.0,Friday,March,0.0,17891.0
1995-03-10 00:00:00,3.0,11.0,0.5384615384615384,0.6973684210526315,22114.0,22657.0,24358.0,Cleveland Cavaliers,0.0,1.0,Friday,March,1.0,22362.0
1995-03-11 00:00:00,6.0,11.0,0.5660377358490566,0.6973684210526315,22362.0,21896.0,24358.0,Los Angeles Lakers,0.0,2.0,Saturday,March,0.0,22404.0
1995-03-12 00:00:00,2.0,2.0,0.5471698113207547,0.25675675675675674,17891.0,16203.0,144442.0,Portland Trail Blazers,0.0,3.0,Sunday,March,0.0,13337.0
1995-03-12 00:00:00,2.0,9.0,0.7272727272727273,0.6746987951807228,19023.0,16910.0,19023.0,Golden State Warriors,0.0,3.0,Sunday,March,0.0,19023.0
1995-03-14 00:00:00,3.0,9.0,0.7321428571428571,0.6746987951807228,19023.0,16572.0,19023.0,Detroit Pistons,0.0,3.0,Tuesday,March,0.0,19023.0
1995-03-15 00:00:00,4.0,11.0,0.5454545454545454,0.6973684210526315,22404.0,20502.0,24358.0,Atlanta Hawks,0.0,4.0,Wednesday,March,0.0,22334.0
1995-03-16 00:00:00,3.0,3.0,0.7288135593220338,0.5405405405405406,20562.0,20562.0,20562.0,Utah Jazz,0.0,4.0,Thursday,March,0.0,20562.0
1995-03-17 00:00:00,3.0,2.0,0.27586206896551724,0.25675675675675674,13337.0,15804.0,144442.0,Cleveland Cavaliers,0.0,2.0,Friday,March,0.0,14222.0
1995-03-17 00:00:00,1.0,11.0,0.3392857142857143,0.6973684210526315,22334.0,21523.0,24358.0,Milwaukee Bucks,0.0,1.0,Friday,March,0.0,22307.0
1995-03-19 00:00:00,1.0,2.0,0.288135593220339,0.25675675675675674,14222.0,14677.0,144442.0,Los Angeles Clippers,0.0,2.0,Sunday,March,0.0,12385.0
1995-03-20 00:00:00,3.0,3.0,0.4107142857142857,0.5405405405405406,20562.0,20562.0,20562.0,Dallas Mavericks,0.0,4.0,Monday,March,0.0,20562.0
1995-03-22 00:00:00,3.0,3.0,0.7213114754098361,0.6333333333333333,19911.0,18306.0,19911.0,Denver Nuggets,0.0,3.0,Wednesday,March,0.0,19911.0
1995-03-22 00:00:00,3.0,2.0,0.2833333333333333,0.25675675675675674,12385.0,14187.0,144442.0,Dallas Mavericks,0.0,2.0,Wednesday,March,0.0,14496.0
1995-03-22 00:00:00,7.0,3.0,0.4655172413793103,0.5405405405405406,20562.0,20562.0,20562.0,Sacramento Kings,0.0,2.0,Wednesday,March,0.0,20562.0
1995-03-24 00:00:00,8.0,9.0,0.7049180327868853,0.6746987951807228,19023.0,14487.0,19023.0,Houston Rockets,0.0,2.0,Friday,March,0.0,19023.0
1995-03-24 00:00:00,4.0,2.0,0.7192982456140351,0.25675675675675674,14496.0,14739.0,144442.0,San Antonio Spurs,0.0,4.0,Friday,March,0.0,15112.0
1995-03-24 00:00:00,19.0,11.0,0.8103448275862069,0.6973684210526315,22307.0,21014.0,24358.0,Orlando Magic,0.0,3.0,Friday,March,0.0,24247.0
1995-03-24 00:00:00,4.0,3.0,0.5517241379310345,0.5405405405405406,20562.0,19882.0,20562.0,Atlanta Hawks,0.0,3.0,Friday,March,0.0,20562.0
1995-03-26 00:00:00,7.0,2.0,0.4666666666666667,0.25675675675675674,15112.0,18978.0,144442.0,Sacramento Kings,0.0,2.0,Sunday,March,0.0,15553.0
1995-03-28 00:00:00,3.0,9.0,0.71875,0.6746987951807228,19023.0,0.0,19023.0,Utah Jazz,0.0,3.0,Tuesday,March,0.0,19023.0
1995-03-30 00:00:00,9.0,11.0,0.5645161290322581,0.6973684210526315,24247.0,21038.0,24358.0,Boston Celtics,0.0,4.0,Thursday,March,0.0,23691.0
1995-03-31 00:00:00,19.0,3.0,0.7076923076923077,0.6333333333333333,19911.0,0.0,19911.0,Orlando Magic,0.0,3.0,Friday,March,0.0,19911.0
1995-03-31 00:00:00,2.0,9.0,0.703125,0.6746987951807228,19023.0,14070.0,19023.0,Minnesota Timberwolves,0.0,2.0,Friday,March,0.0,19023.0
1995-04-01 00:00:00,4.0,9.0,0.25806451612903225,0.6973684210526315,23691.0,21407.0,24358.0,Philadelphia 76ers,0.0,2.0,Saturday,April,0.0,23465.0
1995-04-02 00:00:00,5.0,1.0,0.484375,0.5405405405405406,20562.0,17155.0,20562.0,Denver Nuggets,0.0,4.0,Sunday,April,0.0,20562.0
1995-04-04 00:00:00,8.0,1.0,0.5161290322580645,0.5405405405405406,20562.0,14678.0,20562.0,Boston Celtics,0.0,1.0,Tuesday,April,0.0,20562.0
1995-04-07 00:00:00,1.0,9.0,0.5,0.6973684210526315,23465.0,21530.0,24358.0,Cleveland Cavaliers,0.0,0.0,Friday,April,1.0,23664.0
1995-04-09 00:00:00,9.0,1.0,0.5076923076923077,0.5405405405405406,20562.0,16743.0,20562.0,Chicago Bulls,0.0,1.0,Sunday,April,1.0,20562.0
1995-04-10 00:00:00,5.0,2.0,0.26865671641791045,0.25675675675675674,15553.0,0.0,144442.0,Denver Nuggets,0.0,1.0,Monday,April,0.0,16161.0
1995-04-11 00:00:00,8.0,2.0,0.7014925373134329,0.6333333333333333,19911.0,12616.0,19911.0,Los Angeles Lakers,0.0,2.0,Tuesday,April,0.0,19911.0
1995-04-11 00:00:00,4.0,9.0,0.6268656716417911,0.6973684210526315,23664.0,22385.0,24358.0,Indiana Pacers,0.0,3.0,Tuesday,April,0.0,23504.0
1995-04-12 00:00:00,4.0,7.0,0.7352941176470589,0.6746987951807228,19023.0,14487.0,19023.0,San Antonio Spurs,0.0,3.0,Wednesday,April,1.0,19023.0
1995-04-12 00:00:00,1.0,2.0,0.2647058823529412,0.25675675675675674,16161.0,19006.0,144442.0,Golden State Warriors,0.0,1.0,Wednesday,April,0.0,13850.0
1995-04-13 00:00:00,1.0,2.0,0.7058823529411765,0.6333333333333333,19911.0,12616.0,19911.0,Golden State Warriors,0.0,3.0,Thursday,April,0.0,19911.0
1995-04-14 00:00:00,1.0,2.0,0.2753623188405797,0.25675675675675674,13850.0,19008.0,144442.0,Milwaukee Bucks,0.0,1.0,Friday,April,0.0,16871.0
1995-04-14 00:00:00,2.0,1.0,0.5,0.5405405405405406,20562.0,17324.0,20562.0,Atlanta Hawks,0.0,2.0,Friday,April,0.0,20562.0
1995-04-15 00:00:00,1.0,2.0,0.7101449275362319,0.6333333333333333,19911.0,19911.0,19911.0,Los Angeles Clippers,0.0,3.0,Saturday,April,0.0,19911.0
1995-04-15 00:00:00,8.0,7.0,0.6857142857142857,0.6746987951807228,19023.0,14487.0,19023.0,Los Angeles Lakers,0.0,3.0,Saturday,April,0.0,19023.0
1995-04-16 00:00:00,2.0,9.0,0.6567164179104478,0.6973684210526315,23504.0,21567.0,24358.0,New York Knicks,0.0,4.0,Sunday,April,1.0,23889.0
1995-04-18 00:00:00,10.0,7.0,0.4571428571428571,0.6746987951807228,19023.0,14487.0,19023.0,Sacramento Kings,0.0,2.0,Tuesday,April,0.0,19023.0
1995-04-19 00:00:00,2.0,1.0,0.37681159420289856,0.5405405405405406,20562.0,20562.0,20562.0,Miami Heat,0.0,2.0,Wednesday,April,0.0,20562.0
1995-04-19 00:00:00,10.0,2.0,0.7183098591549296,0.6333333333333333,19911.0,19911.0,19911.0,Houston Rockets,0.0,5.0,Wednesday,April,1.0,19911.0
1995-04-20 00:00:00,4.0,9.0,0.3333333333333333,0.6973684210526315,23889.0,21864.0,24358.0,Detroit Pistons,0.0,1.0,Thursday,April,1.0,23612.0
1995-04-21 00:00:00,1.0,1.0,0.3857142857142857,0.5405405405405406,20562.0,13344.0,20562.0,Milwaukee Bucks,0.0,3.0,Friday,April,0.0,20562.0
1995-04-21 00:00:00,5.0,7.0,0.6944444444444444,0.6746987951807228,19023.0,14496.0,19023.0,Dallas Mavericks,0.0,4.0,Friday,April,0.0,19023.0
1995-04-21 00:00:00,2.0,2.0,0.7222222222222222,0.6333333333333333,19911.0,19911.0,19911.0,Minnesota Timberwolves,0.0,5.0,Friday,April,0.0,19911.0
1995-04-22 00:00:00,1.0,9.0,0.6056338028169014,0.6973684210526315,23612.0,21737.0,24358.0,Charlotte Hornets,0.0,5.0,Saturday,April,0.0,23544.0
1995-04-23 00:00:00,4.0,2.0,0.7567567567567568,0.25675675675675674,16871.0,19006.0,144442.0,San Antonio Spurs,0.0,5.0,Sunday,April,0.0,18872.0
1995-04-27 00:00:00,10.0,2.0,0.7297297297297297,0.6333333333333333,19911.0,18701.0,19911.0,Houston Rockets,1.0,5.0,Thursday,April,1.0,19911.0
1995-04-28 00:00:00,2.0,7.0,0.5138888888888888,0.6746987951807228,19023.0,14496.0,19023.0,Portland Trail Blazers,1.0,3.0,Friday,April,0.0,19023.0
1995-04-29 00:00:00,10.0,2.0,0.72,0.6333333333333333,19911.0,19813.0,19911.0,Houston Rockets,1.0,4.0,Saturday,April,1.0,19911.0
