Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2014-01-08 20:00:00,6.0,13.0,0.3714285714285713,0.7073170731707317,18304.0,18311.0,18523.0,Houston Rockets,Los Angeles Lakers,0.0,1.0,Wednesday,January,18229.0
2014-01-08 21:30:00,22.0,1.0,0.6060606060606061,0.6973684210526315,18065.0,18063.0,19888.0,Minnesota Timberwolves,Phoenix Suns,0.0,3.0,Wednesday,January,12202.0
2014-01-08 22:00:00,24.0,17.0,0.7428571428571429,0.3896103896103896,20004.0,13071.0,20618.0,Portland Trail Blazers,Orlando Magic,0.0,2.0,Wednesday,January,18949.0
2014-01-08 22:30:00,13.0,2.0,0.6486486486486487,0.6829268292682927,19060.0,0.0,19672.0,Los Angeles Clippers,Boston Celtics,0.0,3.0,Wednesday,January,19214.0
2014-01-09 20:00:00,22.0,4.0,0.3636363636363637,0.625,19812.0,19033.0,19812.0,New York Knicks,Miami Heat,0.0,4.0,Thursday,January,19812.0
2014-01-09 22:30:00,15.0,3.0,0.7428571428571429,0.5487804878048781,16224.0,14823.0,19155.0,Denver Nuggets,Oklahoma City Thunder,0.0,2.0,Thursday,January,17315.0
2014-01-10 19:00:00,3.0,7.0,0.4545454545454545,0.7826086956521741,16147.0,15581.0,18165.0,Indiana Pacers,Washington Wizards,0.0,1.0,Friday,January,18165.0
2014-01-10 19:00:00,2.0,5.0,0.3428571428571429,0.3947368421052632,10736.0,10971.0,20856.0,Philadelphia 76ers,Detroit Pistons,0.0,2.0,Friday,January,13742.0
2014-01-10 19:30:00,13.0,6.0,0.6111111111111112,0.5925925925925926,15169.0,18890.0,19287.0,Atlanta Hawks,Houston Rockets,0.0,2.0,Friday,January,13115.0
2014-01-10 20:00:00,22.0,12.0,0.7142857142857143,0.5476190476190477,17732.0,17732.0,17732.0,Brooklyn Nets,Miami Heat,0.0,3.0,Friday,January,17732.0
2014-01-10 20:00:00,22.0,3.0,0.5882352941176471,0.7222222222222222,15916.0,18119.0,18119.0,Memphis Grizzlies,Phoenix Suns,0.0,2.0,Friday,January,17049.0
2014-01-10 21:00:00,3.0,4.0,0.2777777777777778,0.5,18547.0,18135.0,19911.0,Utah Jazz,Cleveland Cavaliers,0.0,2.0,Friday,January,18480.0
2014-01-10 22:30:00,6.0,2.0,0.3611111111111111,0.6829268292682927,19214.0,13280.0,19672.0,Los Angeles Clippers,Los Angeles Lakers,0.0,1.0,Friday,January,19316.0
2014-01-11 19:00:00,13.0,3.0,0.4411764705882353,0.34210526315789475,17390.0,14403.0,20356.0,Washington Wizards,Houston Rockets,0.0,1.0,Saturday,January,17454.0
2014-01-11 19:00:00,12.0,7.0,0.5454545454545454,0.3947368421052632,16194.0,19800.0,20457.0,Toronto Raptors,Brooklyn Nets,0.0,3.0,Saturday,January,19800.0
2014-01-11 19:30:00,4.0,5.0,0.3333333333333333,0.3947368421052632,13742.0,16965.0,20856.0,Philadelphia 76ers,New York Knicks,0.0,1.0,Saturday,January,16278.0
2014-01-11 20:00:00,1.0,15.0,0.75,0.6781609195402298,18203.0,18203.0,18203.0,Oklahoma City Thunder,Milwaukee Bucks,0.0,3.0,Saturday,January,18203.0
2014-01-11 20:30:00,2.0,4.0,0.4,0.68,19656.0,0.0,20799.0,Dallas Mavericks,New Orleans Pelicans,0.0,0.0,Saturday,January,20116.0
