Time,Attendance,Playoffs?,Last Five,Curr Win %,Day of Week,Month,Rivalry?,LS Win %,Last Game,Last Attendance vs Opp,Capacity
2001-03-26 19:00:00,20561.0,0.0,1.0,0.6935483870967742,Monday,March,0.0,0.5595238095238095,20866.0,20823.0,20478.0
2001-03-26 20:30:00,21748.0,0.0,2.0,0.4444444444444444,Monday,March,0.0,0.48,21957.0,21523.0,20917.0
2001-03-26 21:00:00,19023.0,0.0,3.0,0.6,Monday,March,0.0,0.6049382716049383,19023.0,17102.0,18055.0
2001-03-26 21:00:00,19911.0,0.0,3.0,0.6333333333333333,Monday,March,0.0,0.6363636363636364,19353.0,19554.0,18306.0
2001-03-26 22:00:00,20580.0,0.0,4.0,0.6721311475409836,Monday,March,0.0,0.6931818181818182,20580.0,19525.0,19441.0
2001-03-27 19:00:00,16304.0,0.0,1.0,0.25396825396825395,Tuesday,March,0.0,0.33783783783783783,20674.0,14441.0,20356.0
2001-03-27 19:30:00,10641.0,0.0,4.0,0.42857142857142855,Tuesday,March,0.0,0.6756756756756757,12124.0,16290.0,18118.0
2001-03-27 20:00:00,18221.0,0.0,3.0,0.5230769230769231,Tuesday,March,0.0,0.5952380952380952,16500.0,19600.0,19600.0
2001-03-27 22:30:00,13262.0,0.0,3.0,0.375,Tuesday,March,0.0,0.7183098591549296,14059.0,18964.0,19068.0
2001-03-28 20:00:00,20683.0,0.0,1.0,0.6825396825396826,Wednesday,March,0.0,0.5595238095238095,20561.0,20675.0,20478.0
2001-03-28 21:00:00,18312.0,0.0,4.0,0.6065573770491803,Wednesday,March,0.0,0.6049382716049383,19023.0,14814.0,18055.0
2001-03-28 22:00:00,20580.0,0.0,3.0,0.6612903225806451,Wednesday,March,0.0,0.6931818181818182,20580.0,19459.0,19441.0
2001-03-28 22:30:00,18997.0,0.0,4.0,0.6774193548387096,Wednesday,March,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-03-29 19:00:00,13041.0,0.0,2.0,0.265625,Thursday,March,0.0,0.33783783783783783,16304.0,17304.0,20356.0
2001-03-29 19:30:00,11748.0,0.0,2.0,0.4375,Thursday,March,0.0,0.6756756756756757,10641.0,17782.0,18118.0
2001-03-29 20:30:00,22233.0,0.0,1.0,0.15625,Thursday,March,0.0,0.48,21748.0,21014.0,20917.0
2001-03-30 19:00:00,20958.0,0.0,2.0,0.6875,Friday,March,0.0,0.5595238095238095,20683.0,20969.0,20478.0
2001-03-30 19:30:00,18624.0,0.0,3.0,0.4461538461538462,Friday,March,0.0,0.581081081081081,18624.0,17781.0,18624.0
2001-03-30 21:00:00,19772.0,0.0,2.0,0.6190476190476191,Friday,March,0.0,0.6363636363636364,19911.0,19512.0,18306.0
2001-03-30 22:30:00,18997.0,0.0,3.0,0.6666666666666666,Friday,March,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-03-31 19:00:00,20674.0,0.0,1.0,0.26153846153846155,Saturday,March,0.0,0.33783783783783783,13041.0,19290.0,20356.0
2001-03-31 19:30:00,16030.0,0.0,2.0,0.4461538461538462,Saturday,March,0.0,0.6756756756756757,11748.0,17898.0,18118.0
2001-03-31 20:30:00,22301.0,0.0,3.0,0.578125,Saturday,March,1.0,0.48,22233.0,21038.0,20917.0
2001-03-31 22:30:00,15544.0,0.0,4.0,0.38461538461538464,Saturday,March,0.0,0.7183098591549296,13262.0,20128.0,19068.0
2001-04-01 12:30:00,20690.0,0.0,3.0,0.6923076923076923,Sunday,April,0.0,0.5595238095238095,20958.0,20690.0,20478.0
2001-04-01 15:00:00,20580.0,0.0,3.0,0.65625,Sunday,April,0.0,0.6931818181818182,20580.0,21401.0,19441.0
2001-04-01 17:30:00,18997.0,0.0,3.0,0.6,Sunday,April,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-04-01 17:30:00,19971.0,0.0,3.0,0.5151515151515151,Sunday,April,0.0,0.5194805194805194,19554.0,19800.0,19800.0
2001-04-01 20:00:00,18464.0,0.0,5.0,0.6190476190476191,Sunday,April,0.0,0.6049382716049383,18312.0,16022.0,18055.0
2001-04-03 19:30:00,16500.0,0.0,2.0,0.5692307692307692,Tuesday,April,0.0,0.5952380952380952,18221.0,19828.0,19600.0
2001-04-03 20:00:00,17616.0,0.0,4.0,0.609375,Tuesday,April,0.0,0.7684210526315789,17926.0,17234.0,17923.0
2001-04-03 20:00:00,19800.0,0.0,3.0,0.5223880597014925,Tuesday,April,0.0,0.5194805194805194,19971.0,20906.0,19800.0
2001-04-03 20:00:00,19911.0,0.0,1.0,0.609375,Tuesday,April,0.0,0.6363636363636364,19772.0,18336.0,18306.0
2001-04-03 20:30:00,21749.0,0.0,3.0,0.3181818181818182,Tuesday,April,1.0,0.48,22301.0,21407.0,20917.0
2001-04-03 21:00:00,13755.0,0.0,2.0,0.6461538461538462,Tuesday,April,0.0,0.7083333333333334,16406.0,15216.0,19520.0
2001-04-04 19:00:00,12904.0,0.0,1.0,0.2575757575757576,Wednesday,April,0.0,0.33783783783783783,20674.0,18046.0,20356.0
2001-04-04 19:30:00,15414.0,0.0,4.0,0.5294117647058824,Wednesday,April,0.0,0.3783783783783784,16519.0,20130.0,19432.0
2001-04-04 20:00:00,17207.0,0.0,1.0,0.6363636363636364,Wednesday,April,0.0,0.7105263157894737,18777.0,14227.0,18978.0
2001-04-05 20:00:00,19911.0,0.0,1.0,0.6,Thursday,April,0.0,0.6363636363636364,19911.0,17555.0,18306.0
2001-04-05 20:30:00,23217.0,0.0,3.0,0.6666666666666666,Thursday,April,0.0,0.48,21749.0,21530.0,20917.0
2001-04-05 21:00:00,13796.0,0.0,3.0,0.6818181818181818,Thursday,April,0.0,0.7083333333333334,13755.0,15826.0,19520.0
2001-04-06 19:00:00,20767.0,0.0,4.0,0.6911764705882353,Friday,April,0.0,0.5595238095238095,20690.0,20613.0,20478.0
2001-04-06 19:30:00,16500.0,0.0,3.0,0.582089552238806,Friday,April,0.0,0.5952380952380952,16500.0,20097.0,19600.0
2001-04-06 19:30:00,18624.0,0.0,4.0,0.6716417910447762,Friday,April,1.0,0.581081081081081,18624.0,18624.0,18624.0
2001-04-06 20:00:00,18345.0,0.0,3.0,0.4558823529411765,Friday,April,0.0,0.7684210526315789,17616.0,14825.0,17923.0
2001-04-06 20:00:00,18627.0,0.0,3.0,0.6060606060606061,Friday,April,0.0,0.7105263157894737,17207.0,14759.0,18978.0
2001-04-06 22:30:00,17329.0,0.0,3.0,0.6231884057971014,Friday,April,0.0,0.7183098591549296,15544.0,16575.0,19068.0
2001-04-07 19:00:00,18046.0,0.0,1.0,0.25,Saturday,April,0.0,0.33783783783783783,12904.0,20674.0,20356.0
2001-04-07 19:30:00,18910.0,0.0,3.0,0.6119402985074627,Saturday,April,0.0,0.3783783783783784,15414.0,17118.0,19432.0
2001-04-07 22:30:00,18964.0,0.0,4.0,0.6865671641791045,Saturday,April,0.0,0.7183098591549296,17329.0,17158.0,19068.0
2001-04-08 12:30:00,21103.0,0.0,3.0,0.6029411764705882,Sunday,April,1.0,0.5952380952380952,16500.0,20219.0,19600.0
2001-04-08 15:00:00,19800.0,0.0,4.0,0.5428571428571428,Sunday,April,0.0,0.5194805194805194,19800.0,20155.0,19800.0
2001-04-08 17:30:00,20099.0,0.0,3.0,0.582089552238806,Sunday,April,0.0,0.7105263157894737,18627.0,15009.0,18978.0
2001-04-09 19:00:00,20365.0,0.0,4.0,0.6956521739130435,Monday,April,1.0,0.5595238095238095,20767.0,20739.0,20478.0
2001-04-09 20:00:00,16393.0,0.0,0.0,0.2463768115942029,Monday,April,0.0,0.7684210526315789,18345.0,17530.0,17923.0
2001-04-09 21:00:00,19911.0,0.0,3.0,0.6119402985074627,Monday,April,1.0,0.6363636363636364,19911.0,19248.0,18306.0
2001-04-10 19:30:00,15215.0,0.0,2.0,0.5072463768115942,Tuesday,April,0.0,0.3783783783783784,18910.0,20367.0,19432.0
2001-04-10 20:00:00,20098.0,0.0,3.0,0.6857142857142857,Tuesday,April,0.0,0.5952380952380952,21103.0,19679.0,19600.0
2001-04-10 22:00:00,20580.0,0.0,2.0,0.6376811594202898,Tuesday,April,0.0,0.6931818181818182,20580.0,20089.0,19441.0
2001-04-10 22:30:00,18997.0,0.0,2.0,0.6029411764705882,Tuesday,April,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-04-11 19:00:00,12266.0,0.0,0.0,0.24285714285714285,Wednesday,April,0.0,0.33783783783783783,18046.0,20674.0,20356.0
2001-04-11 19:00:00,17121.0,0.0,5.0,0.6,Wednesday,April,0.0,0.581081081081081,18624.0,16635.0,18624.0
2001-04-11 19:30:00,12842.0,0.0,1.0,0.3333333333333333,Wednesday,April,0.0,0.6756756756756757,16030.0,12418.0,18118.0
2001-04-11 20:00:00,17857.0,0.0,3.0,0.6,Wednesday,April,1.0,0.7684210526315789,16393.0,12501.0,17923.0
2001-04-11 22:00:00,19023.0,0.0,3.0,0.6086956521739131,Wednesday,April,0.0,0.6049382716049383,18464.0,17523.0,18055.0
2001-04-12 22:30:00,18997.0,0.0,3.0,0.5735294117647058,Thursday,April,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-04-13 19:00:00,14104.0,0.0,1.0,0.2535211267605634,Friday,April,0.0,0.33783783783783783,12266.0,20173.0,20356.0
2001-04-13 20:00:00,20104.0,0.0,4.0,0.5416666666666666,Friday,April,0.0,0.5194805194805194,19800.0,20257.0,19800.0
2001-04-13 20:00:00,18345.0,0.0,5.0,0.4788732394366197,Friday,April,0.0,0.7684210526315789,17857.0,17923.0,17923.0
2001-04-13 20:30:00,22579.0,0.0,3.0,0.6086956521739131,Friday,April,0.0,0.48,23217.0,22385.0,20917.0
2001-04-13 21:00:00,15874.0,0.0,0.0,0.21428571428571427,Friday,April,0.0,0.7083333333333334,13796.0,15866.0,19520.0
2001-04-13 22:00:00,20580.0,0.0,2.0,0.6285714285714286,Friday,April,0.0,0.6931818181818182,20580.0,19677.0,19441.0
2001-04-13 22:30:00,18964.0,0.0,2.0,0.5652173913043478,Friday,April,0.0,0.7183098591549296,18964.0,12514.0,19068.0
2001-04-14 19:30:00,17295.0,0.0,4.0,0.35211267605633795,Saturday,April,0.0,0.6756756756756757,12842.0,17029.0,18118.0
2001-04-15 12:30:00,20699.0,0.0,3.0,0.6805555555555556,Sunday,April,0.0,0.5595238095238095,20365.0,20274.0,20478.0
2001-04-15 13:00:00,11668.0,0.0,1.0,0.25,Sunday,April,0.0,0.33783783783783783,14104.0,20173.0,20356.0
2001-04-15 14:00:00,16500.0,0.0,2.0,0.5138888888888888,Sunday,April,1.0,0.5952380952380952,20098.0,20022.0,19600.0
2001-04-15 15:00:00,17447.0,0.0,3.0,0.6,Sunday,April,0.0,0.7105263157894737,20099.0,19356.0,18978.0
2001-04-15 15:00:00,21788.0,0.0,5.0,0.4861111111111111,Sunday,April,0.0,0.48,22579.0,21567.0,20917.0
2001-04-15 17:30:00,18997.0,0.0,2.0,0.6197183098591549,Sunday,April,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-04-15 22:00:00,19023.0,0.0,3.0,0.6619718309859155,Sunday,April,0.0,0.6049382716049383,19023.0,17435.0,18055.0
2001-04-16 19:30:00,15908.0,0.0,2.0,0.589041095890411,Monday,April,0.0,0.3783783783783784,15215.0,15516.0,19432.0
2001-04-16 22:30:00,19347.0,0.0,3.0,0.6056338028169014,Monday,April,0.0,0.7183098591549296,18964.0,18031.0,19068.0
2001-04-17 19:00:00,19800.0,0.0,3.0,0.5405405405405406,Tuesday,April,0.0,0.5194805194805194,20104.0,19800.0,19800.0
2001-04-17 19:30:00,13257.0,0.0,1.0,0.2465753424657534,Tuesday,April,0.0,0.6756756756756757,17295.0,16805.0,18118.0
2001-04-17 19:30:00,16500.0,0.0,4.0,0.6351351351351351,Tuesday,April,0.0,0.5952380952380952,16500.0,19913.0,19600.0
2001-04-17 20:00:00,18345.0,0.0,3.0,0.6849315068493149,Tuesday,April,0.0,0.7684210526315789,18345.0,17923.0,17923.0
2001-04-17 21:00:00,20580.0,0.0,4.0,0.6944444444444444,Tuesday,April,0.0,0.6931818181818182,20580.0,20111.0,19441.0
2001-04-17 21:00:00,19667.0,0.0,3.0,0.6056338028169014,Tuesday,April,0.0,0.6363636363636364,19911.0,19911.0,18306.0
2001-04-17 22:30:00,18997.0,0.0,5.0,0.6944444444444444,Tuesday,April,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-04-18 19:00:00,17762.0,0.0,3.0,0.5540540540540541,Wednesday,April,0.0,0.581081081081081,17121.0,16582.0,18624.0
2001-04-18 19:00:00,19449.0,0.0,2.0,0.6756756756756757,Wednesday,April,0.0,0.5595238095238095,20699.0,20773.0,20478.0
2001-04-18 19:00:00,16427.0,0.0,1.0,0.2432432432432433,Wednesday,April,0.0,0.33783783783783783,11668.0,14789.0,20356.0
2001-04-18 19:30:00,17290.0,0.0,4.0,0.4864864864864865,Wednesday,April,0.0,0.3783783783783784,15908.0,20009.0,19432.0
2001-04-18 21:00:00,18495.0,0.0,2.0,0.6527777777777778,Wednesday,April,0.0,0.7083333333333334,15874.0,19794.0,19520.0
2001-04-18 22:30:00,19023.0,0.0,2.0,0.5972222222222222,Wednesday,April,0.0,0.6049382716049383,19023.0,18055.0,18055.0
2001-04-21 12:30:00,20613.0,1.0,2.0,0.6666666666666666,Saturday,April,0.0,0.5595238095238095,19449.0,19600.0,20478.0
2001-04-21 15:00:00,19100.0,1.0,3.0,0.6027397260273972,Saturday,April,0.0,0.6363636363636364,19667.0,19911.0,18306.0
2001-04-21 20:30:00,20085.0,1.0,2.0,0.5866666666666667,Saturday,April,0.0,0.5952380952380952,16500.0,20025.0,19600.0
2001-04-23 19:00:00,16500.0,1.0,2.0,0.5789473684210527,Monday,April,0.0,0.5952380952380952,20085.0,19898.0,19600.0
2001-04-24 20:00:00,20739.0,1.0,3.0,0.6710526315789473,Tuesday,April,0.0,0.5595238095238095,20613.0,20550.0,20478.0
2001-04-24 22:30:00,19911.0,1.0,3.0,0.6081081081081081,Tuesday,April,0.0,0.6363636363636364,19100.0,19911.0,18306.0
2001-04-26 22:30:00,18997.0,1.0,0.0,0.5945945945945946,Thursday,April,0.0,0.7684210526315789,18997.0,18510.0,18997.0
2001-04-28 13:40:00,18345.0,1.0,3.0,0.6753246753246753,Saturday,April,0.0,0.7684210526315789,18345.0,17923.0,17923.0
2001-04-28 17:30:00,17676.0,1.0,4.0,0.6933333333333334,Saturday,April,0.0,0.7105263157894737,17447.0,10745.0,18978.0
2001-04-29 12:30:00,20217.0,1.0,3.0,0.5384615384615384,Sunday,April,0.0,0.5194805194805194,19800.0,19800.0,19800.0
2001-04-29 15:00:00,19023.0,1.0,2.0,0.6533333333333333,Sunday,April,0.0,0.6049382716049383,19023.0,18191.0,18055.0
2001-04-29 17:30:00,20580.0,1.0,0.0,0.5866666666666667,Sunday,April,0.0,0.6931818181818182,20580.0,20209.0,19441.0
2001-04-30 20:00:00,16336.0,1.0,4.0,0.6973684210526315,Monday,April,0.0,0.7105263157894737,17676.0,13108.0,18978.0
2001-05-02 20:00:00,20282.0,1.0,3.0,0.5443037974683544,Wednesday,May,0.0,0.5194805194805194,20217.0,19800.0,19800.0
2001-05-02 22:30:00,18836.0,1.0,3.0,0.6578947368421053,Wednesday,May,0.0,0.6049382716049383,19023.0,18055.0,18055.0
2001-05-03 21:00:00,19911.0,1.0,2.0,0.5844155844155844,Thursday,May,0.0,0.6363636363636364,19911.0,19380.0,18306.0
2001-05-06 15:00:00,18997.0,1.0,3.0,0.6493506493506493,Sunday,May,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-05-06 17:30:00,20892.0,1.0,4.0,0.5555555555555556,Sunday,May,0.0,0.5595238095238095,20739.0,19862.0,20478.0
2001-05-08 22:30:00,18997.0,1.0,3.0,0.6410256410256411,Tuesday,May,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-05-09 19:00:00,20870.0,1.0,3.0,0.5487804878048781,Wednesday,May,0.0,0.5595238095238095,20892.0,19383.0,20478.0
2001-05-11 20:00:00,20436.0,1.0,4.0,0.5542168674698795,Friday,May,0.0,0.5194805194805194,20282.0,19800.0,19800.0
2001-05-13 15:00:00,20351.0,1.0,3.0,0.5476190476190477,Sunday,May,0.0,0.5194805194805194,20436.0,19800.0,19800.0
2001-05-16 20:00:00,20939.0,1.0,2.0,0.5411764705882353,Wednesday,May,0.0,0.5595238095238095,20870.0,15729.0,20478.0
2001-05-20 17:30:00,20848.0,1.0,2.0,0.5402298850574713,Sunday,May,0.0,0.5595238095238095,20939.0,16312.0,20478.0
2001-05-22 20:30:00,20877.0,1.0,4.0,0.6744186046511628,Tuesday,May,0.0,0.5595238095238095,20848.0,20177.0,20478.0
2001-05-24 20:30:00,20998.0,1.0,3.0,0.6666666666666666,Thursday,May,0.0,0.5595238095238095,20877.0,11768.0,20478.0
2001-05-25 21:00:00,18997.0,1.0,1.0,0.6785714285714286,Friday,May,1.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-05-27 17:30:00,18997.0,1.0,1.0,0.6705882352941176,Sunday,May,1.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-05-30 21:00:00,21087.0,1.0,3.0,0.6666666666666666,Wednesday,May,0.0,0.5595238095238095,20998.0,18073.0,20478.0
2001-06-03 19:30:00,21046.0,1.0,3.0,0.6630434782608695,Sunday,June,0.0,0.5595238095238095,21087.0,12424.0,20478.0
2001-06-06 21:00:00,18997.0,1.0,4.0,0.6666666666666666,Wednesday,June,0.0,0.7684210526315789,18997.0,18997.0,18997.0
2001-06-08 21:00:00,18997.0,1.0,3.0,0.6595744680851063,Friday,June,0.0,0.7684210526315789,18997.0,18259.0,18997.0
2001-06-10 19:30:00,20900.0,1.0,2.0,0.6526315789473685,Sunday,June,0.0,0.5595238095238095,21046.0,19481.0,20478.0
2001-06-13 21:00:00,20896.0,1.0,2.0,0.6458333333333334,Wednesday,June,0.0,0.5595238095238095,20900.0,14599.0,20478.0
2001-06-15 21:00:00,20890.0,1.0,1.0,0.6391752577319587,Friday,June,0.0,0.5595238095238095,20896.0,10699.0,20478.0
2001-10-30 19:00:00,17748.0,0.0,0.0,0.0,Tuesday,October,0.0,0.4864864864864865,17290.0,20562.0,19432.0
2001-10-30 20:00:00,18697.0,0.0,0.0,0.0,Tuesday,October,0.0,0.6973684210526315,16336.0,18466.0,18978.0
2001-10-30 21:00:00,16421.0,0.0,0.0,0.0,Tuesday,October,0.0,0.6578947368421053,18836.0,17552.0,18055.0
2001-10-30 21:00:00,18845.0,0.0,0.0,0.0,Tuesday,October,0.0,0.5844155844155844,19911.0,19590.0,18306.0
2001-10-30 22:30:00,18997.0,0.0,0.0,0.0,Tuesday,October,0.0,0.6391752577319587,18997.0,18997.0,18997.0
2001-10-31 20:00:00,16500.0,0.0,0.0,0.0,Wednesday,October,0.0,0.5714285714285714,16500.0,20300.0,19600.0
2001-10-31 20:30:00,18163.0,0.0,1.0,1.0,Wednesday,October,0.0,0.6756756756756757,21788.0,21864.0,20917.0
2001-10-31 22:00:00,19980.0,0.0,1.0,0.5,Wednesday,October,0.0,0.5866666666666667,20580.0,18643.0,19441.0
2001-11-01 19:00:00,20230.0,0.0,0.0,0.0,Thursday,November,0.0,0.6391752577319587,20890.0,10579.0,20478.0
2001-11-01 20:00:00,20072.0,0.0,1.0,0.5,Thursday,November,0.0,0.2465753424657534,13257.0,19010.0,18118.0
2001-11-01 21:00:00,19539.0,0.0,0.0,0.0,Thursday,November,0.0,0.5844155844155844,18845.0,19911.0,18306.0
2001-11-01 21:00:00,18634.0,0.0,2.0,1.0,Thursday,November,0.0,0.6527777777777778,18495.0,18707.0,19520.0
2001-11-02 19:00:00,18345.0,0.0,1.0,0.5,Friday,November,0.0,0.6794871794871795,18345.0,18345.0,17923.0
2001-11-02 19:00:00,19800.0,0.0,1.0,0.3333333333333333,Friday,November,0.0,0.5402298850574713,20499.0,16658.0,19800.0
2001-11-02 19:30:00,15208.0,0.0,1.0,0.5,Friday,November,0.0,0.5714285714285714,16500.0,20025.0,19600.0
2001-11-02 19:30:00,14361.0,0.0,0.0,0.0,Friday,November,0.0,0.5540540540540541,17762.0,17278.0,18624.0
2001-11-02 20:00:00,16922.0,0.0,2.0,1.0,Friday,November,0.0,0.6973684210526315,18697.0,14123.0,18978.0
2001-11-02 22:30:00,18997.0,0.0,1.0,0.3333333333333333,Friday,November,0.0,0.6391752577319587,18997.0,18997.0,18997.0
2001-11-03 18:30:00,20674.0,0.0,2.0,0.6666666666666666,Saturday,November,0.0,0.2432432432432433,16427.0,18406.0,20356.0
2001-11-03 19:00:00,9472.0,0.0,1.0,0.3333333333333333,Saturday,November,0.0,0.2465753424657534,20072.0,18123.0,18118.0
2001-11-03 20:30:00,18064.0,0.0,1.0,0.3333333333333333,Saturday,November,1.0,0.6756756756756757,18163.0,21737.0,20917.0
2001-11-03 20:30:00,16930.0,0.0,2.0,0.6666666666666666,Saturday,November,0.0,0.4864864864864865,17748.0,17235.0,19432.0
2001-11-03 21:00:00,15138.0,0.0,1.0,1.0,Saturday,November,0.0,0.6527777777777778,18634.0,19099.0,19520.0
2001-11-03 22:00:00,19980.0,0.0,2.0,1.0,Saturday,November,0.0,0.5866666666666667,19980.0,18153.0,19441.0
2001-11-03 22:30:00,19445.0,0.0,0.0,0.0,Saturday,November,0.0,0.6056338028169014,19347.0,17115.0,19068.0
2001-11-04 17:30:00,18825.0,0.0,2.0,0.5,Sunday,November,0.0,0.5402298850574713,19800.0,19800.0,19800.0
2001-11-04 20:00:00,13562.0,0.0,1.0,0.25,Sunday,November,0.0,0.6578947368421053,16421.0,18055.0,18055.0
2001-11-04 21:30:00,18997.0,0.0,0.0,0.0,Sunday,November,0.0,0.6391752577319587,18997.0,18997.0,18997.0
2001-11-05 22:30:00,13722.0,0.0,1.0,0.25,Monday,November,0.0,0.6056338028169014,19445.0,19748.0,19068.0
2001-11-06 19:00:00,14584.0,0.0,3.0,1.0,Tuesday,November,0.0,0.4864864864864865,16930.0,13203.0,19432.0
2001-11-06 19:00:00,20274.0,0.0,0.0,0.0,Tuesday,November,0.0,0.6391752577319587,20230.0,12277.0,20478.0
2001-11-06 20:00:00,16444.0,0.0,1.0,0.25,Tuesday,November,0.0,0.6973684210526315,16922.0,15809.0,18978.0
2001-11-06 20:30:00,16905.0,0.0,4.0,0.8,Tuesday,November,0.0,0.7037037037037037,19200.0,19200.0,19200.0
2001-11-06 21:00:00,12765.0,0.0,2.0,0.4,Tuesday,November,0.0,0.6578947368421053,13562.0,17533.0,18055.0
2001-11-06 22:00:00,19980.0,0.0,0.0,0.0,Tuesday,November,0.0,0.5866666666666667,19980.0,16693.0,19441.0
2001-11-07 19:00:00,18887.0,0.0,3.0,0.6,Wednesday,November,0.0,0.5402298850574713,18825.0,17767.0,19800.0
2001-11-07 20:00:00,18624.0,0.0,2.0,0.4,Wednesday,November,0.0,0.5540540540540541,14361.0,17146.0,18624.0
2001-11-07 20:00:00,15309.0,0.0,3.0,0.75,Wednesday,November,0.0,0.6794871794871795,18345.0,18345.0,17923.0
2001-11-07 20:30:00,17023.0,0.0,3.0,0.75,Wednesday,November,1.0,0.6756756756756757,18064.0,22219.0,20917.0
2001-11-07 21:00:00,17538.0,0.0,1.0,0.2,Wednesday,November,0.0,0.5844155844155844,19539.0,16685.0,18306.0
2001-11-07 22:30:00,13835.0,0.0,0.0,0.0,Wednesday,November,0.0,0.6056338028169014,13722.0,18409.0,19068.0
2001-11-08 20:00:00,15719.0,0.0,5.0,1.0,Thursday,November,0.0,0.6973684210526315,16444.0,18534.0,18978.0
2001-11-08 20:30:00,17471.0,0.0,1.0,0.2,Thursday,November,0.0,0.7037037037037037,16905.0,19644.0,19200.0
2001-11-08 21:00:00,13206.0,0.0,3.0,0.5,Thursday,November,0.0,0.6578947368421053,12765.0,18055.0,18055.0
2001-11-08 22:00:00,19980.0,0.0,3.0,0.5,Thursday,November,0.0,0.5866666666666667,19980.0,15395.0,19441.0
2001-11-09 19:00:00,16494.0,0.0,1.0,0.3333333333333333,Friday,November,1.0,0.6794871794871795,15309.0,18345.0,17923.0
2001-11-09 19:00:00,20674.0,0.0,2.0,0.3333333333333333,Friday,November,0.0,0.2432432432432433,20674.0,14613.0,20356.0
2001-11-09 21:00:00,11451.0,0.0,3.0,0.7142857142857143,Friday,November,0.0,0.6527777777777778,15138.0,15595.0,19520.0
2001-11-09 22:30:00,18997.0,0.0,0.0,0.0,Friday,November,0.0,0.6391752577319587,18997.0,18997.0,18997.0
2001-11-10 15:30:00,17111.0,0.0,2.0,0.42857142857142855,Saturday,November,0.0,0.6056338028169014,13835.0,17978.0,19068.0
2001-11-10 19:30:00,17853.0,0.0,3.0,0.6666666666666666,Saturday,November,0.0,0.5714285714285714,15208.0,19874.0,19600.0
2001-11-10 20:00:00,18345.0,0.0,2.0,0.42857142857142855,Saturday,November,0.0,0.6794871794871795,16494.0,16393.0,17923.0
2001-11-10 20:30:00,19857.0,0.0,1.0,0.16666666666666666,Saturday,November,0.0,0.7037037037037037,17471.0,20357.0,19200.0
2001-11-10 20:30:00,20406.0,0.0,1.0,0.16666666666666666,Saturday,November,0.0,0.6756756756756757,17023.0,21431.0,20917.0
2001-11-10 21:00:00,18194.0,0.0,1.0,0.16666666666666666,Saturday,November,0.0,0.5844155844155844,17538.0,18306.0,18306.0
2001-11-11 21:00:00,13735.0,0.0,4.0,0.5714285714285714,Sunday,November,0.0,0.6527777777777778,11451.0,19402.0,19520.0
2001-11-11 21:30:00,18997.0,0.0,2.0,0.5,Sunday,November,0.0,0.6391752577319587,18997.0,18997.0,18997.0
2001-11-12 21:00:00,18135.0,0.0,2.0,0.2857142857142857,Monday,November,0.0,0.5844155844155844,18194.0,18306.0,18306.0
2001-11-13 19:30:00,15465.0,0.0,2.0,0.2857142857142857,Tuesday,November,0.0,0.5714285714285714,17853.0,20021.0,19600.0
2001-11-13 20:00:00,13605.0,0.0,4.0,0.8571428571428571,Tuesday,November,0.0,0.6973684210526315,15719.0,18776.0,18978.0
2001-11-13 21:00:00,11307.0,0.0,3.0,0.5,Tuesday,November,0.0,0.6527777777777778,13735.0,19290.0,19520.0
2001-11-14 19:00:00,14081.0,0.0,4.0,0.75,Wednesday,November,0.0,0.5540540540540541,18624.0,17762.0,18624.0
2001-11-14 19:00:00,12414.0,0.0,4.0,0.75,Wednesday,November,0.0,0.4864864864864865,14584.0,14626.0,19432.0
2001-11-14 19:00:00,20153.0,0.0,3.0,0.375,Wednesday,November,0.0,0.6391752577319587,20274.0,10890.0,20478.0
2001-11-14 19:00:00,20674.0,0.0,1.0,0.2857142857142857,Wednesday,November,0.0,0.2432432432432433,20674.0,14902.0,20356.0
2001-11-14 19:30:00,8558.0,0.0,2.0,0.25,Wednesday,November,0.0,0.2465753424657534,9472.0,16354.0,18118.0
2001-11-14 20:00:00,17393.0,0.0,2.0,0.375,Wednesday,November,0.0,0.6578947368421053,13206.0,18055.0,18055.0
2001-11-14 22:30:00,14788.0,0.0,4.0,0.5,Wednesday,November,0.0,0.6056338028169014,17111.0,18147.0,19068.0
2001-11-15 21:00:00,12015.0,0.0,3.0,0.5555555555555556,Thursday,November,0.0,0.6527777777777778,11307.0,14867.0,19520.0
2001-11-16 19:00:00,20674.0,0.0,0.0,0.25,Friday,November,0.0,0.2432432432432433,20674.0,20173.0,20356.0
2001-11-16 19:00:00,17097.0,0.0,4.0,0.875,Friday,November,0.0,0.6794871794871795,18345.0,18345.0,17923.0
2001-11-16 19:00:00,20424.0,0.0,4.0,0.4444444444444444,Friday,November,0.0,0.6391752577319587,20153.0,8612.0,20478.0
