,$R^2$,Explained Variance Score,Mean Absolute Error,Root Mean Square Error,Mean Absolute Percent Error
Dataset 2 Subset 1: 1 dimensions,-8.866656713633125e+19,-8.451065651958156e+19,4080104281348.021,18845953317081.785,23854665030.346985
